IDDESA,NAMA_KAB,NAMA_KEC,NAMA_DESA,R105,Latitude,R307B_LAT2,Longitude,total_kk,total_penduduk,sktm,sktm_per_100kk,skor_kesejahteraan,sektor_dominan,grup_sektor,sektor_industri,sektor_jasa,sektor_lainnya,sektor_perdagangan,sektor_pertanian,subsektor_pertanian,is_pertanian,skor_diversifikasi,ada_pades,jumlah_bumdes,ada_bumdes,skor_bumdes,jumlah_kud,jumlah_kospin,total_koperasi,ada_koperasi,skor_koperasi,skor_kelembagaan,ada_produk_unggulan,orientasi_ekspor,industri_makanan,industri_kerajinan,total_industri,ada_industri,skor_industri,skor_produktivitas,akses_kur,skor_akses_modal,skor_infrastruktur_ekonomi,skor_ekonomi_total,kategori_ekonomi,cluster,label
3501070009,PACITAN,NAWANGAN,NGROMO,2,-7.955493,2,111.2140067,1137,4548,25,2.198768689533861,87.07661902627049,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,100,0.0,1,0,1,100,3.0303030303030303,35.90909090909091,100,100,0,53.454760817173685,Transisi,0,Desa Subsisten Pertanian
3501080001,PACITAN,BANDAR,PETUNGSINARANG,2,-8.064493,2,111.2348488,2236,8944,70,3.1305903398926653,81.59978726835186,1,pertanian,False,False,False,False,True,6,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,100,0.0,1,1,2,100,6.0606060606060606,36.81818181818182,100,100,0,50.437825604966754,Transisi,0,Desa Subsisten Pertanian
3501080002,PACITAN,BANDAR,NGUNUT,2,-8.0171408,2,111.2377926,1870,7480,40,2.13903743315508,87.42769269122529,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,0,0.0,0,0,0,0,0.0,0.0,100,100,0,42.690256506139654,Berkembang,0,Desa Subsisten Pertanian
3501080003,PACITAN,BANDAR,BANDAR,1,-7.9950921,2,111.2643513,2893,11572,17,0.5876253024541999,96.5462007488252,1,pertanian,False,False,False,False,True,1,100,0,100,0,0,0.0,0,0,0,0,0.0,30.0,0,0.0,5,0,5,100,15.151515151515152,4.545454545454546,100,100,0,42.77291382356994,Berkembang,0,Desa Subsisten Pertanian
3501080004,PACITAN,BANDAR,KLEDUNG,2,-8.0171989,2,111.2801313,1288,5152,21,1.6304347826086956,90.41703206491492,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,1,2,3,100,75.0,65.83333333333333,0,0.0,3,0,3,100,9.090909090909092,2.7272727272727275,100,100,0,49.74440953138024,Berkembang,0,Desa Subsisten Pertanian
3501080005,PACITAN,BANDAR,TUMPUK,2,-7.977686,2,111.2972489,1582,6328,38,2.402022756005057,85.8819823425801,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,3,3,100,75.0,65.83333333333333,0,0.0,3,0,3,100,9.090909090909092,2.7272727272727275,100,100,0,48.610647100796534,Berkembang,0,Desa Subsisten Pertanian
3501080006,PACITAN,BANDAR,WATUPATOK,2,-7.9657608,2,111.3074401,1493,5972,40,2.679169457468185,84.2530377311395,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,100,0.0,5,0,5,100,15.151515151515152,39.54545454545455,100,100,0,51.782956402481844,Transisi,0,Desa Subsisten Pertanian
3501080007,PACITAN,BANDAR,BANGUNSARI,2,-7.96083659,2,111.2770986,1836,7344,73,3.9760348583877994,76.63064173855071,1,pertanian,False,False,False,False,True,1,100,0,100,2,100,66.66666666666666,0,0,0,0,0.0,56.666666666666664,0,0.0,4,0,4,100,12.121212121212121,3.6363636363636362,100,100,0,44.23341801039525,Berkembang,0,Desa Subsisten Pertanian
3501080008,PACITAN,BANDAR,JERUK,1,-7.9529736,2,111.231777,2558,10232,22,0.8600469116497262,94.94502812076826,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,100,0.0,5,0,5,100,15.151515151515152,39.54545454545455,100,100,0,54.45595399988903,Transisi,0,Desa Subsisten Pertanian
3501090001,PACITAN,TEGALOMBO,KEBONDALEM,2,-8.0914013,2,111.2207101,838,3352,5,0.5966587112171837,96.49310640402615,1,pertanian,False,False,False,False,True,1,100,0,100,0,0,0.0,0,5,5,100,100.0,60.0,100,0.0,1,0,1,100,3.0303030303030303,35.90909090909091,100,100,0,58.100549328279264,Transisi,0,Desa Subsisten Pertanian
3501090002,PACITAN,TEGALOMBO,GEDANGAN,2,-8.0885818,2,111.2348654,520,2080,3,0.576923076923077,96.60910365373913,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,2,2,100,50.0,58.33333333333333,100,0.0,15,30,45,100,100.0,65.0,100,100,0,64.98560924676812,Transisi,0,Desa Subsisten Pertanian
3501090003,PACITAN,TEGALOMBO,NGRECO,2,-8.0830226,2,111.2570392,2069,8276,25,1.208313194780087,92.89807435131443,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,0,0.0,4,7,11,100,33.33333333333333,9.999999999999998,0,0,0,36.55785192116194,Berkembang,4,Desa Marginal
3501090004,PACITAN,TEGALOMBO,KASIHAN,2,-8.1110715,2,111.2903813,2331,9324,42,1.8018018018018018,89.40981321287896,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,100,0.0,2,2,4,100,12.121212121212121,38.63636363636363,0,0,0,44.71987754564398,Berkembang,4,Desa Marginal
3501090005,PACITAN,TEGALOMBO,PUCANGOMBO,2,-8.0699292,2,111.3190687,2469,9876,50,2.025111381125962,88.09729917607902,1,pertanian,False,False,False,False,True,2,100,0,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,100,0.0,27,3,30,100,90.9090909090909,62.272727272727266,0,0,0,50.300839945534904,Transisi,4,Desa Marginal
3501090006,PACITAN,TEGALOMBO,GEMAHARJO,1,-8.0399335,2,111.3547824,2032,8128,34,1.673228346456693,90.16551059680245,1,pertanian,False,False,False,False,True,2,100,0,100,1,100,33.33333333333333,0,1,1,100,25.0,50.83333333333333,100,0.0,11,0,11,100,33.33333333333333,45.0,100,100,0,56.49971098253394,Transisi,0,Desa Subsisten Pertanian
3501090007,PACITAN,TEGALOMBO,PLOSO,1,-8.0205499,2,111.3186584,2154,8616,12,0.5571030640668524,96.72559684297929,1,pertanian,False,False,False,False,True,2,100,0,100,4,100,100.0,1,1,2,100,50.0,85.0,100,50.0,27,0,27,100,81.81818181818183,77.04545454545455,100,100,0,74.69276284710845,Produktif,3,Desa Produktif
3501090008,PACITAN,TEGALOMBO,TEGALOMBO,2,-8.0645297,2,111.2975719,1406,5624,15,1.0668563300142246,93.72949466552043,1,pertanian,False,False,False,False,True,2,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,100,0.0,11,0,11,100,33.33333333333333,45.0,100,100,0,55.515706999713444,Transisi,0,Desa Subsisten Pertanian
3501090009,PACITAN,TEGALOMBO,KEMUNING,2,-8.0580395,2,111.2767569,1880,7520,50,2.6595744680851063,84.36820833283996,1,pertanian,False,False,False,False,True,2,100,0,100,1,100,33.33333333333333,0,4,4,100,100.0,73.33333333333333,0,0.0,10,0,10,100,30.303030303030305,9.090909090909092,100,100,0,51.698112689270594,Transisi,0,Desa Subsisten Pertanian
3501090010,PACITAN,TEGALOMBO,TAHUNAN,2,-8.0016998,2,111.3405338,1380,5520,14,1.0144927536231882,94.03726439594706,1,pertanian,False,False,False,False,True,2,100,0,100,0,0,0.0,0,2,2,100,50.0,45.0,100,0.0,8,0,8,100,24.242424242424242,42.27272727272727,100,100,0,55.327497917168586,Transisi,0,Desa Subsisten Pertanian
3501090011,PACITAN,TEGALOMBO,TAHUNAN BARU,1,-8.0169919,2,111.3343072,935,3740,15,1.6042780748663104,90.57076951841896,1,pertanian,False,False,False,False,True,2,100,0,100,1,100,33.33333333333333,0,2,2,100,50.0,58.33333333333333,0,0.0,8,0,8,100,24.242424242424242,7.2727272727272725,100,100,0,49.04420753111989,Berkembang,0,Desa Subsisten Pertanian
3501100001,PACITAN,TULAKAN,JETAK,2,-8.2366421,2,111.2340922,1820,7280,27,1.4835164835164834,91.28055225247205,1,pertanian,False,False,False,False,True,1,100,0,100,4,100,100.0,0,1,1,100,25.0,77.5,100,0.0,3,0,3,100,9.090909090909092,37.72727272727273,100,100,0,61.62695624493619,Transisi,0,Desa Subsisten Pertanian
3501100002,PACITAN,TULAKAN,NGLARAN,2,-8.213296,2,111.2372406,1560,6240,0,0.0,100.0,1,pertanian,False,False,False,False,True,1,100,0,100,4,100,100.0,0,3,3,100,75.0,92.5,0,0.0,21,1,22,100,66.66666666666666,19.999999999999996,100,100,0,63.125,Transisi,0,Desa Subsisten Pertanian
3501100003,PACITAN,TULAKAN,WONOANTI,2,-8.1940599,2,111.2258535,1842,7368,120,6.514657980456026,61.70974809868287,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,100,0.0,15,0,15,100,45.45454545454545,48.63636363636363,100,100,0,48.41986126709496,Berkembang,0,Desa Subsisten Pertanian
3501100004,PACITAN,TULAKAN,PADI,2,-8.1978182,2,111.2712028,1845,7380,160,8.672086720867208,49.029344894506856,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,2,2,100,50.0,58.33333333333333,100,0.0,15,0,15,100,45.45454545454545,48.63636363636363,100,100,0,48.99976046605095,Berkembang,0,Desa Subsisten Pertanian
3501100005,PACITAN,TULAKAN,KLUWIH,1,-8.1810341,2,111.2966895,791,3164,7,0.8849557522123894,94.79862507358214,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,0,0.0,39,0,39,100,100.0,30.0,100,100,0,52.03298960172887,Transisi,0,Desa Subsisten Pertanian
3501100006,PACITAN,TULAKAN,BUNGUR,1,-8.1708416,2,111.278496,1474,5896,13,0.8819538670284939,94.81626881485222,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,0,0,0,0,0.0,43.33333333333333,0,0.0,15,0,15,100,45.45454545454545,13.636363636363635,100,100,0,47.946491446137294,Berkembang,0,Desa Subsisten Pertanian
3501100007,PACITAN,TULAKAN,TULAKAN,1,-8.1725042,2,111.274694,1455,5820,42,2.88659793814433,83.03386570393185,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,11,2,13,100,100.0,73.33333333333333,0,0.0,30,5,35,100,100.0,30.0,100,100,0,56.591799759316295,Transisi,0,Desa Subsisten Pertanian
3501100008,PACITAN,TULAKAN,JATIGUNUNG,2,-8.174517,2,111.2440575,2704,10816,120,4.437869822485207,73.91618195183945,1,pertanian,False,False,False,False,True,1,100,0,100,1,100,33.33333333333333,1,3,4,100,100.0,73.33333333333333,100,0.0,14,0,14,100,42.42424242424242,47.72727272727273,100,100,0,58.744197003111374,Transisi,0,Desa Subsisten Pertanian
3501100009,PACITAN,TULAKAN,KALIKUNING,2,-8.1473577,2,111.2271946,3192,12768,74,2.318295739348371,86.3740923763452,1,pertanian,False,False,False,False,True,1,100,0,100,4,100,100.0,0,0,0,0,0.0,70.0,100,0.0,40,0,40,100,100.0,65.0,100,100,0,65.3435230940863,Produktif,0,Desa Subsisten Pertanian
3501100010,PACITAN,TULAKAN,GASANG,2,-8.1429533,2,111.2471567,932,3728,91,9.763948497854077,42.61186870348194,1,pertanian,False,False,False,False,True,1,100,0,100,3,100,100.0,0,0,0,0,0.0,70.0,100,0.0,30,0,30,100,90.9090909090909,62.272727272727266,100,100,0,53.7211489940523,Transisi,0,Desa Subsisten Pertanian
